"site","id","genera","sex","mass_log","age","taken_blood","tested_tissue5s","tested_tissue16s","path_presence","hel_presence","hel_load","hel_rich","tic_presence","tic_load","tic_rich","path_rich","macro_load","site_area_log","site_path_rich","site_vert_rich","site_rod_shan","site_pred_shan","site_qil_18","hel_load_log","tic_load_log","data","date","data_type"
"JSCP","S997","PERO","M",1.40654018,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","S997","PERO","M",1.40654018,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","S997","PERO","M",1.40654018,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"LFY","2873","NEFU","F",2.403120521,"A",NA,0,NA,0,1,2,1,0,0,0,1,2,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,1.09861228866811,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","2873","NEFU","F",2.403120521,"A",NA,0,NA,0,1,2,1,0,0,0,1,2,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,1.09861228866811,0,82.3850021362305,"2018-04-01","ppt"
"LFY","2873","NEFU","F",2.403120521,"A",NA,0,NA,0,1,2,1,0,0,0,1,2,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,1.09861228866811,0,12.7030010223389,"2018-04-01","tmean"
"LFY","3212","PERO","F",1.278753601,"J",NA,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3212","PERO","F",1.278753601,"J",NA,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,82.3850021362305,"2018-04-01","ppt"
"LFY","3212","PERO","F",1.278753601,"J",NA,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,12.7030010223389,"2018-04-01","tmean"
"LFY","3213","PERO","M",1.113943352,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3213","PERO","M",1.113943352,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","3213","PERO","M",1.113943352,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","3221","PERO","F",1.123851641,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3221","PERO","F",1.123851641,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","3221","PERO","F",1.123851641,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","3257","PERO","M",1.477121255,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3257","PERO","M",1.477121255,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","3257","PERO","M",1.477121255,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","3260","PERO","F",1.371067862,"J",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3260","PERO","F",1.371067862,"J",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","3260","PERO","F",1.371067862,"J",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","3264","PERO","M",1.322219295,"A",0,0,NA,0,NA,NA,NA,1,3,1,1,3,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,1.38629436111989,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3264","PERO","M",1.322219295,"A",0,0,NA,0,NA,NA,NA,1,3,1,1,3,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,1.38629436111989,82.3850021362305,"2018-04-01","ppt"
"LFY","3264","PERO","M",1.322219295,"A",0,0,NA,0,NA,NA,NA,1,3,1,1,3,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,1.38629436111989,12.7030010223389,"2018-04-01","tmean"
"LFY","3268","PERO","F",1.498310554,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3268","PERO","F",1.498310554,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","3268","PERO","F",1.498310554,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","3269","PERO","M",1.45484486,"A",NA,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3269","PERO","M",1.45484486,"A",NA,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,82.3850021362305,"2018-04-01","ppt"
"LFY","3269","PERO","M",1.45484486,"A",NA,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,12.7030010223389,"2018-04-01","tmean"
"LFY","3276","NEFU","F",2.411619706,"A",0,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,12.8280000686646,"2018-04-01","vpdmax"
"LFY","3276","NEFU","F",2.411619706,"A",0,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,82.3850021362305,"2018-04-01","ppt"
"LFY","3276","NEFU","F",2.411619706,"A",0,0,NA,0,NA,NA,NA,1,1,1,1,1,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0.693147180559945,12.7030010223389,"2018-04-01","tmean"
"LFY","A273","NEFU","F",2.278753601,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A273","NEFU","F",2.278753601,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A273","NEFU","F",2.278753601,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A275","PERO","M",1.397940009,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A275","PERO","M",1.397940009,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A275","PERO","M",1.397940009,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A52","PERO","F",1.531478917,"A",NA,0,NA,0,0,0,0,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,0,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A52","PERO","F",1.531478917,"A",NA,0,NA,0,0,0,0,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,0,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A52","PERO","F",1.531478917,"A",NA,0,NA,0,0,0,0,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,0,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A562","PERO","F",1.491361694,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A562","PERO","F",1.491361694,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A562","PERO","F",1.491361694,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A563","PERO","F",1.582063363,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A563","PERO","F",1.582063363,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A563","PERO","F",1.582063363,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A564","PERO","M",1.238046103,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A564","PERO","M",1.238046103,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A564","PERO","M",1.238046103,"J",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A565","PERO",NA,1.311753861,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A565","PERO",NA,1.311753861,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A565","PERO",NA,1.311753861,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A566","PERO","M",1.471291711,"A",NA,0,NA,0,NA,NA,NA,1,3,2,2,3,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,1.38629436111989,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A566","PERO","M",1.471291711,"A",NA,0,NA,0,NA,NA,NA,1,3,2,2,3,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,1.38629436111989,82.3850021362305,"2018-04-01","ppt"
"LFY","A566","PERO","M",1.471291711,"A",NA,0,NA,0,NA,NA,NA,1,3,2,2,3,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,1.38629436111989,12.7030010223389,"2018-04-01","tmean"
"LFY","A567","NEFU","F",2.492760389,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A567","NEFU","F",2.492760389,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A567","NEFU","F",2.492760389,"A",NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A926","PERO","F",1.579783597,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A926","PERO","F",1.579783597,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A926","PERO","F",1.579783597,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"LFY","A974","PERO","M",1.447158031,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.8280000686646,"2018-04-01","vpdmax"
"LFY","A974","PERO","M",1.447158031,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,82.3850021362305,"2018-04-01","ppt"
"LFY","A974","PERO","M",1.447158031,"A",0,0,NA,0,NA,NA,NA,0,0,0,0,0,0.1665657,-1.41983012,0.7130846,0.49129622,1.909535,-0.67612483,NA,0,12.7030010223389,"2018-04-01","tmean"
"SLRP","3214","PERO","M",1.378397901,"A",NA,0,0,0,0,0,0,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3214","PERO","M",1.378397901,"A",NA,0,0,0,0,0,0,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3214","PERO","M",1.378397901,"A",NA,0,0,0,0,0,0,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,13.028000831604,"2018-04-01","tmean"
"SLRP","3215","PERO","F",1.477121255,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3215","PERO","F",1.477121255,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3215","PERO","F",1.477121255,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,13.028000831604,"2018-04-01","tmean"
"SLRP","3218","PERO","F",1.315970345,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3218","PERO","F",1.315970345,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3218","PERO","F",1.315970345,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,13.028000831604,"2018-04-01","tmean"
"SLRP","3219","PERO","F",1.176091259,"J",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3219","PERO","F",1.176091259,"J",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3219","PERO","F",1.176091259,"J",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,13.028000831604,"2018-04-01","tmean"
"SLRP","3223","PERO","M",1.397940009,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3223","PERO","M",1.397940009,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3223","PERO","M",1.397940009,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,13.028000831604,"2018-04-01","tmean"
"SLRP","3258","PERO","M",1.322219295,"A",1,0,0,1,0,0,0,0,0,0,1,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3258","PERO","M",1.322219295,"A",1,0,0,1,0,0,0,0,0,0,1,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3258","PERO","M",1.322219295,"A",1,0,0,1,0,0,0,0,0,0,1,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,13.028000831604,"2018-04-01","tmean"
"SLRP","3261","PERO","M",1.380211242,"A",1,0,0,1,NA,NA,NA,1,1,1,2,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0.693147180559945,99.5189971923828,"2018-04-01","ppt"
"SLRP","3261","PERO","M",1.380211242,"A",1,0,0,1,NA,NA,NA,1,1,1,2,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0.693147180559945,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3261","PERO","M",1.380211242,"A",1,0,0,1,NA,NA,NA,1,1,1,2,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0.693147180559945,13.028000831604,"2018-04-01","tmean"
"SLRP","3262","PERO","F",1.204119983,"J",1,0,0,1,0,0,0,1,3,1,2,3,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,1.38629436111989,99.5189971923828,"2018-04-01","ppt"
"SLRP","3262","PERO","F",1.204119983,"J",1,0,0,1,0,0,0,1,3,1,2,3,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,1.38629436111989,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3262","PERO","F",1.204119983,"J",1,0,0,1,0,0,0,1,3,1,2,3,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,1.38629436111989,13.028000831604,"2018-04-01","tmean"
"SLRP","3266","PERO","M",1.33243846,"A",1,0,0,1,0,0,0,1,1,1,2,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0.693147180559945,99.5189971923828,"2018-04-01","ppt"
"SLRP","3266","PERO","M",1.33243846,"A",1,0,0,1,0,0,0,1,1,1,2,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0.693147180559945,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3266","PERO","M",1.33243846,"A",1,0,0,1,0,0,0,1,1,1,2,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0.693147180559945,13.028000831604,"2018-04-01","tmean"
"SLRP","3270","PERO","M",1.414973348,"A",0,0,0,0,NA,NA,NA,1,2,2,2,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.09861228866811,99.5189971923828,"2018-04-01","ppt"
"SLRP","3270","PERO","M",1.414973348,"A",0,0,0,0,NA,NA,NA,1,2,2,2,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.09861228866811,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3270","PERO","M",1.414973348,"A",0,0,0,0,NA,NA,NA,1,2,2,2,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.09861228866811,13.028000831604,"2018-04-01","tmean"
"SLRP","3274","PERO","F",1.278753601,"A",0,0,0,0,NA,NA,NA,1,3,1,1,3,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.38629436111989,99.5189971923828,"2018-04-01","ppt"
"SLRP","3274","PERO","F",1.278753601,"A",0,0,0,0,NA,NA,NA,1,3,1,1,3,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.38629436111989,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3274","PERO","F",1.278753601,"A",0,0,0,0,NA,NA,NA,1,3,1,1,3,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.38629436111989,13.028000831604,"2018-04-01","tmean"
"SLRP","3275","PERO","F",1.352182518,"A",1,0,0,1,0,0,0,0,0,0,1,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","3275","PERO","F",1.352182518,"A",1,0,0,1,0,0,0,0,0,0,1,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","3275","PERO","F",1.352182518,"A",1,0,0,1,0,0,0,0,0,0,1,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,13.028000831604,"2018-04-01","tmean"
"SLRP","A19","PERO","F",1.511883361,"A",1,0,0,1,0,0,0,1,2,1,2,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,1.09861228866811,99.5189971923828,"2018-04-01","ppt"
"SLRP","A19","PERO","F",1.511883361,"A",1,0,0,1,0,0,0,1,2,1,2,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,1.09861228866811,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","A19","PERO","F",1.511883361,"A",1,0,0,1,0,0,0,1,2,1,2,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,1.09861228866811,13.028000831604,"2018-04-01","tmean"
"SLRP","A20","NEFU","F",2.290034611,"A",0,0,0,0,0,0,0,1,14,2,2,14,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,2.70805020110221,99.5189971923828,"2018-04-01","ppt"
"SLRP","A20","NEFU","F",2.290034611,"A",0,0,0,0,0,0,0,1,14,2,2,14,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,2.70805020110221,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","A20","NEFU","F",2.290034611,"A",0,0,0,0,0,0,0,1,14,2,2,14,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,2.70805020110221,13.028000831604,"2018-04-01","tmean"
"SLRP","A21","PERO","M",1.354108439,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.09861228866811,99.5189971923828,"2018-04-01","ppt"
"SLRP","A21","PERO","M",1.354108439,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.09861228866811,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","A21","PERO","M",1.354108439,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,1.09861228866811,13.028000831604,"2018-04-01","tmean"
"SLRP","A22","PERO","F",1.414973348,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0.693147180559945,99.5189971923828,"2018-04-01","ppt"
"SLRP","A22","PERO","F",1.414973348,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0.693147180559945,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","A22","PERO","F",1.414973348,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0.693147180559945,13.028000831604,"2018-04-01","tmean"
"SLRP","A23","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,99.5189971923828,"2018-04-01","ppt"
"SLRP","A23","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,11.6669998168945,"2018-04-01","vpdmax"
"SLRP","A23","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,NA,0,13.028000831604,"2018-04-01","tmean"
"SLRP","A24","PERO","M",1.426511261,"A",NA,0,0,0,0,0,0,0,0,0,0,0,1.1712554,0.01837968,0.7130846,0.93015386,-0.1224409,1.62666801,0,0,99.5189971923828,"2018-04-01","ppt"
